Date,Portfolio Returns,Cumulative Return
2013-09-30,0.0,0.0
2013-12-31,-0.004859260717043097,-0.0048592607170431235
2014-03-31,0.031043292464078096,0.02603318429543644
2014-06-30,0.026825686483953243,0.05355722881947811
2014-09-30,0.010182237464530366,0.06428479870579062
2014-12-31,0.016631691756087277,0.08198565541855474
2015-03-31,0.017235403444841077,0.10063411471122419
2015-06-30,-0.030147758116753947,0.06745246364586266
2015-09-30,0.013442249050150462,0.08180142551138703
2015-12-31,-0.010320995136928553,0.0706361582595616
2016-03-31,0.029267042483088045,0.10197051218727449
2016-06-30,0.027289320997728815,0.13204253922438447
2016-09-30,0.014608454090489139,0.14857993068712472
2016-12-31,-0.02901187539903721,0.11525747285219512
2017-03-31,0.013238050378285885,0.13002130746257223
2017-06-30,0.018438489207563906,0.15085719314453816
2017-09-30,0.020599201075486018,0.17456393187529207
2017-12-31,0.009233855336961834,0.18540968530624147
2018-03-31,-0.021529751369791943,0.15988810951025467
2018-06-30,-0.008918558076304817,0.14954358004357204
2018-09-30,0.002969571252692344,0.15295723161258645
2018-12-31,0.009715005051479984,0.16415821694184318
2019-03-31,0.03778106051203458,0.20814134898170522
2019-06-30,0.03867869153650622,0.25487067555146714
2019-09-30,0.02813113239978341,0.29017160867001124
2019-12-31,0.00432529955411457,0.2957519873537229
2020-03-31,-0.018063231883220416,0.27234651874300875
2020-06-30,0.10680830426428425,0.40824369284651474
2020-09-30,0.023220382138601604,0.4409436495386865
2020-12-31,0.01900106867945122,0.4683231187867902
2021-03-31,-0.04001105116202093,0.40957396735863383
2021-06-30,0.039957214435026166,0.4658966166344134
2021-09-30,0.0029361474258847715,0.47020070521195767
2021-12-31,-0.0021574941808014587,0.46702875574585256
2022-03-31,-0.08235871194426775,0.3462061570374224
2022-06-30,-0.07683775154433359,0.24276670281552892
2022-09-30,-0.043836781965948146,0.1882878098296643
2022-12-31,0.026150699777018047,0.21936236759321015
2023-03-31,0.03646923612793563,0.26383158170248566
2023-06-30,-0.006958424561818602,0.2550373049823651
2023-09-30,-0.02445581518471414,0.22434434460179453
2023-12-31,0.07109128289298756,0.31138455476231
