Date,Portfolio Returns,Cumulative Return
2013-09-30,0.0,0.0
2013-12-31,-0.003503697275911086,-0.003503697275911044
2014-03-31,0.03315408350240404,0.029534224354440308
2014-06-30,0.02525966465214718,0.055539913609542024
2014-09-30,0.009561992160602798,0.06563297798867973
2014-12-31,0.018156675268127836,0.08498132992502838
2015-03-31,0.012118603097339324,0.09812978803041306
2015-06-30,-0.02835616731097276,0.06699103603185952
2015-09-30,0.009201306919771852,0.0768087480350339
2015-12-31,-0.01055919861101665,0.06543851059845185
2016-03-31,0.026648178365980883,0.0938305060668645
2016-06-30,0.030380207741178812,0.12706130407481453
2016-09-30,0.01585553888357156,0.14493146840574145
2016-12-31,-0.028985765063222365,0.11174475384904237
2017-03-31,0.016419589929483676,0.12999914681349845
2017-06-30,0.013305552403891719,0.14503440967777825
2017-09-30,0.022201077803332667,0.1704554076945275
2017-12-31,0.010476823639035302,0.18271806257829826
2018-03-31,-0.016525715740806798,0.16317280007461155
2018-06-30,-0.007476921067897255,0.15447584886012877
2018-09-30,0.0006408044096939937,0.15521564207496352
2018-12-31,0.005934633764234876,0.16207142382939388
2019-03-31,0.04227837687492171,0.21120191744162997
2019-06-30,0.03542408506204182,0.25410763719239027
2019-09-30,0.025352405631114756,0.2859022827155706
2019-12-31,0.007914126901695882,0.2960790765641619
2020-03-31,-0.017464305907652713,0.2734439550905374
2020-06-30,0.12027996301683747,0.4266137469128424
2020-09-30,0.035221053801542494,0.4768605864468798
2020-12-31,0.03177112620050288,0.5237821105194325
2021-03-31,-0.03409718181639353,0.4718254348484836
2021-06-30,0.03761661611864311,0.5271905272248338
2021-09-30,0.0058611936246793,0.5361416866066746
2021-12-31,0.003761762501544067,0.5419202868004103
2022-03-31,-0.0782830747106692,0.4212140257909174
2022-06-30,-0.07525009598477368,0.3142675339352441
2022-09-30,-0.05115442962655245,0.24703692786009102
2022-12-31,0.03988592781133212,0.2967761527427841
2023-03-31,0.04298070640070309,0.352512507831255
2023-06-30,-0.0007428133912264114,0.3515078434286367
2023-09-30,-0.023692340863123475,0.3194874589229406
2023-12-31,0.07938088529473133,0.424229541547539
