Date,Portfolio Returns,Cumulative Return
2013-09-30,0.0,0.0
2013-12-31,-0.0035187566974658017,-0.003518756697465819
2014-03-31,0.03092129089561048,0.027293729698711466
2014-06-30,0.026422498324228633,0.05443739655016633
2014-09-30,0.008962213274013796,0.06388748938214461
2014-12-31,0.017565489066195393,0.08257519344454867
2015-03-31,0.01812460968185487,0.10219644627698954
2015-06-30,-0.03081068656076623,0.06823701704235874
2015-09-30,0.011016756599453137,0.08000552424964047
2015-12-31,-0.012358819192052437,0.06665793124902142
2016-03-31,0.026256830276306292,0.0946649875127028
2016-06-30,0.029841918020936303,0.12733189033044634
2016-09-30,0.01333980339452753,0.1423702761078356
2016-12-31,-0.026978258704063257,0.1115511152631663
2017-03-31,0.015220387546620017,0.1284693540153492
2017-06-30,0.015243542973228491,0.1456712251072536
2017-09-30,0.021069754304540667,0.16981023633404546
2017-12-31,0.00910419735611964,0.1804604195948396
2018-03-31,-0.019947374815384354,0.15691333315045553
2018-06-30,-0.009650158721473009,0.1457489358585653
2018-09-30,0.0019459629873565735,0.1479785208805493
2018-12-31,0.004156611605130935,0.15275022172288266
2019-03-31,0.037234809711780295,0.19567265687394664
2019-06-30,0.039265632066193185,0.24262149949036682
2019-09-30,0.024135641722197638,0.27261296679836633
2019-12-31,0.005404014903747001,0.27949018623764643
2020-03-31,-0.023271698759581898,0.24971427605768248
2020-06-30,0.11416842186019731,0.392392182731347
2020-09-30,0.024231332808532898,0.4261317011111099
2020-12-31,0.026024680318650243,0.4632463227248196
2021-03-31,-0.039508909140419206,0.4054350567102323
2021-06-30,0.039820310809429396,0.4613999174909018
2021-09-30,0.0033853675864178724,0.46634729340236936
2021-12-31,-0.0009334808928637168,0.4649784862216759
2022-03-31,-0.08176966396021049,0.34518768769439157
2022-06-30,-0.07458267610209067,0.24485999008656045
2022-09-30,-0.0447396257616834,0.18916542000439485
2022-12-31,0.032464544448851135,0.22777113363916435
2023-03-31,0.03410319415543863,0.2696420509881037
2023-06-30,-0.0020870179597887737,0.2669922852251885
2023-09-30,-0.025295446482650225,0.23494314968034402
2023-12-31,0.07259966062010402,0.32459960323225934
