Date,Portfolio Returns,Cumulative Return
2013-09-30,0.0,0.0
2013-12-31,-0.004096361254896559,-0.004096361254896541
2014-03-31,0.03048270036718272,0.026261470959557442
2014-06-30,0.026769313399164354,0.053733785905161424
2014-09-30,0.009397467330960653,0.06363621473373482
2014-12-31,0.016230913585458112,0.08090000222144189
2015-03-31,0.01629098057292292,0.0985089231589038
2015-06-30,-0.02972937705351633,0.0658509371856606
2015-09-30,0.01078592941637175,0.07734713016251882
2015-12-31,-0.01214724722667324,0.0642603282234877
2016-03-31,0.026272286882102435,0.09222088088381564
2016-06-30,0.03215310571614679,0.12733917433225606
2016-09-30,0.014493067482222425,0.14367777706120632
2016-12-31,-0.029690571939110233,0.10972132974620874
2017-03-31,0.01432938656113573,0.12562295565527992
2017-06-30,0.01792620585931462,0.1458011044783265
2017-09-30,0.017253723372702742,0.16557043977513297
2017-12-31,0.008400276919588867,0.17536155423853095
2018-03-31,-0.01772499561808598,0.1545282758399864
2018-06-30,-0.008185240764332352,0.14507818393300664
2018-09-30,0.002570969332246161,0.14802214482692255
2018-12-31,0.008542254343153921,0.15782884197960723
2019-03-31,0.037858209806479505,0.20166216919926438
2019-06-30,0.0393205601330446,0.24891219878286885
2019-09-30,0.025833620558717973,0.2811761226373797
2019-12-31,0.0038554260635301147,0.2861156024525684
2020-03-31,-0.025860119675547744,0.25285649905655583
2020-06-30,0.114704807722289,0.3965651628844582
2020-09-30,0.021918333431525515,0.4271755437834126
2020-12-31,0.020945790619247676,0.4570688639004108
2021-03-31,-0.04059940315235984,0.3979127376741671
2021-06-30,0.03966046837338091,0.4533546115954399
2021-09-30,0.004015110762233111,0.4591899913377977
2021-12-31,-0.0020440079004032173,0.4562073954673138
2022-03-31,-0.08351425614689513,0.3345933180392535
2022-06-30,-0.07323676052479829,0.23685202680801676
2022-09-30,-0.054442556617546774,0.16951464031099372
2022-12-31,0.031058918005020815,0.20583849963008438
2023-03-31,0.03679346983025602,0.25020548208638527
2023-06-30,-0.007686846010125101,0.24059534506457303
2023-09-30,-0.026978271994355155,0.20712622641049006
2023-12-31,0.07545617267286678,0.2982113513884661
