Date,Portfolio Returns,Cumulative Return
2013-09-30,0.0,0.0
2013-12-31,-0.005086761456668003,-0.005086761456667976
2014-03-31,0.03048028750562771,0.02523848009728802
2014-06-30,0.027282351188236267,0.05320939636299582
2014-09-30,0.008689555269446387,0.06236131762299224
2014-12-31,0.015306519453159924,0.07862237179747322
2015-03-31,0.01755061793357923,0.09755286093950155
2015-06-30,-0.02908633971010455,0.06562906557641801
2015-09-30,0.014094526583536764,0.08064860276937424
2015-12-31,-0.009469166257164848,0.07041576148417805
2016-03-31,0.02924057093274787,0.10171532948538742
2016-06-30,0.03298509810513174,0.13805551771239055
2016-09-30,0.01606941055540376,0.15634339906135364
2016-12-31,-0.030304309819580207,0.12130121043837194
2017-03-31,0.013136761237369982,0.13603147671507498
2017-06-30,0.01864238435768842,0.15720981214642982
2017-09-30,0.01831619608344066,0.1784054939753852
2017-12-31,0.00787116267368613,0.18768091531403086
2018-03-31,-0.015524885656143851,0.16924230490779624
2018-06-30,-0.0071512710470331324,0.16088073626574273
2018-09-30,0.00225308938251838,0.16349630432699325
2018-12-31,0.013092116273126644,0.17872893322659533
2019-03-31,0.03635300840143427,0.22157927603919547
2019-06-30,0.03702480172206792,0.26680800652233416
2019-09-30,0.02946445543083193,0.3041338145699324
2019-12-31,0.003866123538601284,0.309175757007927
2020-03-31,-0.015840543631853925,0.2884377013072774
2020-06-30,0.09832268610687218,0.4151203569811728
2020-09-30,0.022630923967339397,0.44714583818464804
2020-12-31,0.017543968316116116,0.4725345189185588
2021-03-31,-0.03983242991662848,0.41387989089391897
2021-06-30,0.038594688278558054,0.46844814454629136
2021-09-30,0.0014803954249920082,0.4706220284613156
2021-12-31,-0.0032750331676111508,0.46580569254108517
2022-03-31,-0.08253973502671136,0.3448184790780988
2022-06-30,-0.07531661739831892,0.24353130021918434
2022-09-30,-0.04608401142553262,0.18622438957187604
2022-12-31,0.02646084449171657,0.21761288867661865
2023-03-31,0.03762175704919133,0.2634216249543744
2023-06-30,-0.009123549554227018,0.25189473515122107
2023-09-30,-0.02426648403808927,0.22151565154330588
2023-12-31,0.07307643731107781,0.3107796634778106
