Date,Portfolio Returns,Cumulative Return
2013-09-30,0.0,0.0
2013-12-31,-0.0021831476305661933,-0.0021831476305661512
2014-03-31,0.03257145488375115,0.030317198958631497
2014-06-30,0.025425257777043367,0.05651327933427597
2014-09-30,0.00940452324843013,0.06644928303205022
2014-12-31,0.017742233411152063,0.08537047513276064
2015-03-31,0.014135797086119393,0.10071305193250235
2015-06-30,-0.02869973624232538,0.06912287766355463
2015-09-30,0.00968379295500883,0.07947604225431171
2015-12-31,-0.010660625337595623,0.06796815260692801
2016-03-31,0.026520226063436982,0.09629090944261498
2016-06-30,0.030194196572294586,0.12939253266274475
2016-09-30,0.015656091073623434,0.147074405011983
2016-12-31,-0.0281031617097647,0.11483798751479912
2017-03-31,0.016085410470912574,0.13277061415254066
2017-06-30,0.013894980496704607,0.14851043974343026
2017-09-30,0.02187015507308667,0.17362854116367799
2017-12-31,0.010290694687976852,0.18570599415788913
2018-03-31,-0.01894074258585737,0.16324784214003651
2018-06-30,-0.007109068746626187,0.15497823326089843
2018-09-30,0.0009007250899552247,0.1560185511339487
2018-12-31,0.004005910805138324,0.16064945833887645
2019-03-31,0.03945300358527127,0.2064405655799635
2019-06-30,0.04012669907517357,0.25485104310707296
2019-09-30,0.02540177538770409,0.2867264874491049
2019-12-31,0.006153519922715533,0.29464438452470887
2020-03-31,-0.019586415701252156,0.26928694142411613
2020-06-30,0.11481053044159945,0.4150144484516143
2020-09-30,0.028864216407712008,0.4558577317117609
2020-12-31,0.029637290365091815,0.49900541003676646
2021-03-31,-0.03640892087581216,0.4444282406703235
2021-06-30,0.04059409188545695,0.5030634933940437
2021-09-30,0.006253671758133452,0.5124631591133633
2021-12-31,0.002071475669190809,0.5155961897480141
2022-03-31,-0.07969882510812176,0.39480495408675154
2022-06-30,-0.07639367294961989,0.2882506805957388
2022-09-30,-0.04474330914216585,0.23061008214123802
2022-12-31,0.03721305032383028,0.27640483705697294
2023-03-31,0.039823587500718315,0.3272358567718514
2023-06-30,-0.0006942373908014551,0.32631444001366794
2023-09-30,-0.022487387525411698,0.2964890932205313
2023-12-31,0.07953731861724038,0.3996083593117896
