Date,Portfolio Returns,Cumulative Return
2013-09-30,0.0,0.0
2013-12-31,-0.002770348539643873,-0.002770348539643863
2014-03-31,0.03024899010120515,0.027394841316008556
2014-06-30,0.02692461246724542,0.055057049269289005
2014-09-30,0.00940328332163793,0.06497804962405951
2014-12-31,0.015419433619588077,0.08139940796655609
2015-03-31,0.018837824675939703,0.10177062041849516
2015-06-30,-0.029771080987591635,0.06896971804826713
2015-09-30,0.011439669568566095,0.08119837840154265
2015-12-31,-0.009632526500884213,0.07078370636887676
2016-03-31,0.02918939675715639,0.10203923681517635
2016-06-30,0.033665865870010254,0.13914034194528457
2016-09-30,0.009518708868298064,0.14998348722039512
2016-12-31,-0.029673301662155673,0.11585968029760663
2017-03-31,0.013065117718245242,0.13043851837773834
2017-06-30,0.017825801767355414,0.15058949131652288
2017-09-30,0.01841270318291769,0.17177495410551846
2017-12-31,0.007609251136591397,0.18069128400687529
2018-03-31,-0.015518500781388611,0.16236872539343583
2018-06-30,-0.008143746062491727,0.1529026896628496
2018-09-30,0.0012668383349159307,0.15436323098654214
2018-12-31,0.011375092228873538,0.16749421920463448
2019-03-31,0.037195855663276475,0.2109201656698798
2019-06-30,0.03826086126517238,0.25725101413177476
2019-09-30,0.029140736345088073,0.29388823445418355
2019-12-31,0.003826108268714646,0.2988387909268211
2020-03-31,-0.01590857966928706,0.2781761105438012
2020-06-30,0.10161838879276333,0.4080623074906633
2020-09-30,0.022031934658435,0.4390846442443028
2020-12-31,0.01637685575591714,0.46265232588364724
2021-03-31,-0.04077802588514158,0.4030082514778013
2021-06-30,0.043395245625451745,0.4638921391652162
2021-09-30,0.002906898902219461,0.46814752561752315
2021-12-31,-0.002622607830029156,0.46429715042120057
2022-03-31,-0.08286173064424744,0.34296295435986
2022-06-30,-0.07699608626955406,0.2395600628691532
2022-09-30,-0.047383391992005156,0.18082550251258955
2022-12-31,0.031753732791194846,0.21832111999240267
2023-03-31,0.03719720996814083,0.2636392665013805
2023-06-30,-0.00811604762009843,0.25338351003982895
2023-09-30,-0.023700681573000502,0.22367746657952514
2023-12-31,0.07371339708274664,0.3138788895747111
