Date,Portfolio Returns,Cumulative Return
2013-09-30,0.0,0.0
2013-12-31,-0.004958156849792166,-0.004958156849792172
2014-03-31,0.030861654783058197,0.025750481008207426
2014-06-30,0.026976068044103223,0.05342119578015625
2014-09-30,0.01034343837902486,0.06431719300586702
2014-12-31,0.015452992441504571,0.0807640785447501
2015-03-31,0.017634364320364686,0.09982266605017154
2015-06-30,-0.028826882877602232,0.06811820686981096
2015-09-30,0.014723833689254177,0.0838450017082264
2015-12-31,-0.014924053226904295,0.06766964121301866
2016-03-31,0.02885054816026613,0.09847249561608895
2016-06-30,0.032505200745324626,0.13417856459930766
2016-09-30,0.012259702398288675,0.14808325626781338
2016-12-31,-0.03008697354106361,0.11354090571354547
2017-03-31,0.013718402929833166,0.12881690853697525
2017-06-30,0.01834514648953731,0.14952522008395253
2017-09-30,0.019121474631978632,0.17150583741860737
2017-12-31,0.007831852135495527,0.18068089791313957
2018-03-31,-0.02222304362889534,0.1544425748070124
2018-06-30,-0.007053329619598011,0.14629991080000115
2018-09-30,0.0013318352391153638,0.1478265934157994
2018-12-31,0.01434682639280742,0.16429426228058341
2019-03-31,0.03714940553242406,0.2075471019891193
2019-06-30,0.03779940183640879,0.25319166013359684
2019-09-30,0.030161352552496242,0.29098961561073433
2019-12-31,0.0016757367352630518,0.29315297433445653
2020-03-31,-0.018233905959081358,0.2695737446097357
2020-06-30,0.09888956599677379,0.39512134121509135
2020-09-30,0.022046515694960307,0.42587890576056386
2020-12-31,0.018340375020454717,0.4520300596259683
2021-03-31,-0.038828478104890304,0.39564994224813876
2021-06-30,0.038378229672235406,0.4492125162737801
2021-09-30,0.002639314158816666,0.4530374433871156
2021-12-31,-0.003774568685647488,0.44755285375423326
2022-03-31,-0.0818562866106869,0.329061552473209
2022-06-30,-0.07607594785740718,0.22795193510797263
2022-09-30,-0.05047746215654014,0.16596803777350977
2022-12-31,0.029156412542103403,0.19996348289374088
2023-03-31,0.03766159087526796,0.24515601665174658
2023-06-30,-0.007140670889967998,0.236264767330173
2023-09-30,-0.02463122045793244,0.2058140573016889
2023-12-31,0.06125955402284703,0.27968168868647014
