Date,Portfolio Returns,Cumulative Return
2013-09-30,0.0,0.0
2013-12-31,-0.002692380106166309,-0.0026923801061663477
2014-03-31,0.03140227417370674,0.028625347209266794
2014-06-30,0.025320473315563807,0.05467062786499155
2014-09-30,0.008993220394195586,0.06415551326466606
2014-12-31,0.017587121304611333,0.08287094536342265
2015-03-31,0.018497932318002737,0.10290181881988691
2015-06-30,-0.028722616684248237,0.07122359263756306
2015-09-30,0.01119930342417726,0.08322055068664835
2015-12-31,-0.012484960698514812,0.06969658468350204
2016-03-31,0.026289980970434855,0.0978188875389705
2016-06-30,0.03267716936405946,0.1336925012581449
2016-09-30,0.014818825863717569,0.15049249301729195
2016-12-31,-0.02862265343413293,0.11756234511108632
2017-03-31,0.015664777772778873,0.13506871089447725
2017-06-30,0.014387613958459338,0.1513996413231531
2017-09-30,0.022168086303976476,0.1769239679423722
2017-12-31,0.010018311102006737,0.1887147583966271
2018-03-31,-0.017249744400088345,0.16820973264967254
2018-06-30,-0.00873406127684078,0.15800651726050852
2018-09-30,-0.00010115980442019308,0.15788937354770516
2018-12-31,0.006997815776007979,0.16599207007278927
2019-03-31,0.03966809400111988,0.21224475311299695
2019-06-30,0.040012000053764325,0.2607490902397296
2019-09-30,0.02541364838948717,0.2927893243264479
2019-12-31,0.008068783909861595,0.30322056202541403
2020-03-31,-0.024744022777560427,0.2709736427544722
2020-06-30,0.12062072558027055,0.42427940573691614
2020-09-30,0.023611424013613606,0.45790867069962804
2020-12-31,0.025090354280170993,0.4944881157556149
2021-03-31,-0.03852826784749298,0.4369080773368874
2021-06-30,0.0410472139505133,0.4958891506145555
2021-09-30,0.005122200200146022,0.5035513943212298
2021-12-31,-0.0004911921895609026,0.5028128616197356
2022-03-31,-0.07802449487038186,0.38555664720714256
2022-06-30,-0.07301782891760382,0.2843863089857228
2022-09-30,-0.04351438921993544,0.2284970232277619
2022-12-31,0.03391998828701456,0.2701676278662797
2023-03-31,0.037227938639279375,0.31745335037808453
2023-06-30,-0.003124573239575944,0.3133368708951034
2023-09-30,-0.02105992845821584,0.28567809035251557
2023-12-31,0.07493700802233755,0.3820229597234055
