Date,Portfolio Returns,Cumulative Return
2013-09-30,0.0,0.0
2013-12-31,-0.004196576795983125,-0.004196576795983176
2014-03-31,0.03124440904511843,0.02691671268713236
2014-06-30,0.02645750056730548,0.05408636219562779
2014-09-30,0.009838711190937752,0.0644572134835768
2014-12-31,0.016796867507902692,0.08233676026629166
2015-03-31,0.017403896986426005,0.10117363774658839
2015-06-30,-0.029928937189682224,0.06821668110753687
2015-09-30,0.010888401523292084,0.07984785324531418
2015-12-31,-0.013071220846703363,0.06573292347470616
2016-03-31,0.02635308460824665,0.09381827337682913
2016-06-30,0.03198336413764572,0.12880226151465113
2016-09-30,0.012398358490912,0.142797556618262
2016-12-31,-0.03254819293585833,0.10560156125882325
2017-03-31,0.01537446303956488,0.12259959159888223
2017-06-30,0.018659330672336324,0.14354654859115556
2017-09-30,0.02132355091761959,0.16793102164670715
2017-12-31,0.009251030583696288,0.17873558724760863
2018-03-31,-0.018089973856720003,0.15741229129031398
2018-06-30,-0.008062543072741485,0.14808060483886543
2018-09-30,0.002131304271646103,0.1505275139361526
2018-12-31,0.010265706251571183,0.1623384914285717
2019-03-31,0.0377883702031178,0.20626136864400801
2019-06-30,0.038783874094034436,0.25304485768999485
2019-09-30,0.027016866365971292,0.28689820316077297
2019-12-31,0.0034138861586241213,0.2912915271241019
2020-03-31,-0.021706320789599443,0.2632623390034543
2020-06-30,0.11444458315234342,0.4078358708027592
2020-09-30,0.021625757710260964,0.43828138824055385
2020-12-31,0.019385896483989282,0.46616376234783363
2021-03-31,-0.03947902000130482,0.408281053848915
2021-06-30,0.04255182129905779,0.4682059775911429
2021-09-30,0.003146563615051277,0.4728257810996319
2021-12-31,-0.0028118601875921634,0.46868440092249863
2022-03-31,-0.0828147638119763,0.34705564914576814
2022-06-30,-0.07422876558844382,0.2470653711307378
2022-09-30,-0.0504523093087425,0.1841480432982281
2022-12-31,0.03205648667071487,0.22210766926437087
2023-03-31,0.03500684885925713,0.26488980773204784
2023-06-30,-0.006228707136917123,0.2570111795592134
2023-09-30,-0.0249584378339919,0.2256381441775519
2023-12-31,0.07277583386340815,0.31483498213487326
