Date,Returns,RF,Excess Returns,Excess Returns Quarterly,Volatility,Sharpe Ratio,5% VaR,1% VaR,Max Drawdown
2013-12-31,-0.0016337091417222,0.0,-0.0016337091417222,-0.0016337091417222,0.0195682668142272,-0.015742405741578782,0.0336618826928371,0.05759925445084018,-0.1106856026093378
2014-01-31,0.0181248053161664,0.0,0.0181248053161664,0.0181248053161664,,,,,
2014-02-28,0.0103981822557814,0.0,0.0103981822557814,0.0103981822557814,,,,,
2014-03-31,0.0006661606537257,0.0,0.0006661606537257,0.0006661606537257,,,,,
2014-04-30,0.0119788745748485,0.0,0.0119788745748485,0.0119788745748485,,,,,
2014-05-30,0.0136710495889516,0.0,0.0136710495889516,0.0136710495889516,,,,,
2014-06-30,0.000778757998985,0.0,0.000778757998985,0.000778757998985,,,,,
2014-07-31,-0.0005580686109984,0.0,-0.0005580686109984,-0.0005580686109984,,,,,
2014-08-29,0.0144235117397475,0.0,0.0144235117397475,0.0144235117397475,,,,,
2014-09-30,-0.0144277546273863,0.0,-0.0144277546273863,-0.0144277546273863,,,,,
2014-10-31,0.0102378339685273,0.0,0.0102378339685273,0.0102378339685273,,,,,
2014-11-28,0.0067391846014888,0.0,0.0067391846014888,0.0067391846014888,,,,,
2014-12-31,0.0006071457575207,0.0,0.0006071457575207,0.0006071457575207,,,,,
2015-01-30,0.0303388677611848,0.0,0.0303388677611848,0.0303388677611848,,,,,
2015-02-27,-0.0101352618588564,0.0,-0.0101352618588564,-0.0101352618588564,,,,,
2015-03-31,0.0031906992254406,0.0,0.0031906992254406,0.0031906992254406,,,,,
2015-04-30,-0.0070032560985744,0.0,-0.0070032560985744,-0.0070032560985744,,,,,
2015-05-29,-0.0065276932440658,0.0,-0.0065276932440658,-0.0065276932440658,,,,,
2015-06-30,-0.0183754269347995,0.0,-0.0183754269347995,-0.0183754269347995,,,,,
2015-07-31,0.0067481910557212,0.0,0.0067481910557212,0.0067481910557212,,,,,
2015-08-31,-0.0059203006644839,0.0,-0.0059203006644839,-0.0059203006644839,,,,,
2015-09-30,0.0074561420603584,0.0,0.0074561420603584,0.0074561420603584,,,,,
2015-10-30,0.0041782729805013,0.0,0.0041782729805013,0.0041782729805013,,,,,
2015-11-30,-0.002188318693173,0.0,-0.002188318693173,-0.002188318693173,,,,,
2015-12-31,-0.0077956075863346,0.0001,-0.0078956075863346,-0.0080956075863346,,,,,
2016-01-29,0.0035451195261759,0.0001,0.0034451195261759,0.0032451195261759,,,,,
2016-02-29,0.0080772750539002,0.0002,0.0078772750539002,0.0074772750539002005,,,,,
2016-03-31,0.0277381359941839,0.0002,0.0275381359941839,0.0271381359941839,,,,,
2016-04-29,0.0136912470338126,0.0001,0.0135912470338126,0.0133912470338126,,,,,
2016-05-31,-0.000771684709566,0.0001,-0.000871684709566,-0.001071684709566,,,,,
2016-06-30,0.0225106881427203,0.0002,0.0223106881427203,0.0219106881427203,,,,,
2016-07-29,0.0146104893411727,0.0002,0.0144104893411727,0.0140104893411727,,,,,
2016-08-31,0.0019589545593776,0.0002,0.0017589545593776,0.0013589545593776,,,,,
2016-09-30,-0.0024776760323056,0.0002,-0.0026776760323056,-0.0030776760323055997,,,,,
2016-10-31,-0.0081357019403809,0.0002,-0.0083357019403809,-0.0087357019403809,,,,,
2016-11-30,-0.0268276734259804,0.0001,-0.0269276734259804,-0.0271276734259804,,,,,
2016-12-30,0.0066933712365939,0.0003,0.0063933712365939,0.0057933712365939,,,,,
2017-01-31,0.0030805565538838,0.0004,0.0026805565538838,0.0018805565538837997,,,,,
2017-02-28,0.0114690806455153,0.0004,0.0110690806455153,0.0102690806455153,,,,,
2017-03-31,-0.0023241943937396,0.0003,-0.0026241943937396,-0.0032241943937395996,,,,,
2017-04-28,0.0106843180731273,0.0005,0.0101843180731273,0.0091843180731273,,,,,
2017-05-31,0.0114998153863801,0.0006,0.0108998153863801,0.0096998153863801,,,,,
2017-06-30,0.0030549068111662,0.0006,0.0024549068111662,0.0012549068111662003,,,,,
2017-07-31,0.0073136864866394,0.0007,0.0066136864866394,0.005213686486639399,,,,,
2017-08-31,0.0077656690085268,0.0009,0.0068656690085268,0.0050656690085268,,,,,
2017-09-29,-0.0017367697474898,0.0009,-0.0026367697474898,-0.0044367697474898,,,,,
2017-10-31,0.0040374316635054,0.0009,0.0031374316635054,0.0013374316635054,,,,,
2017-11-30,-0.0014549924645973,0.0008,-0.0022549924645973,-0.0038549924645973005,,,,,
2017-12-29,0.0091217332336421,0.0009,0.0082217332336421,0.0064217332336421,,,,,
2018-01-31,-0.0095596495943869,0.0012,-0.0107596495943869,-0.0131596495943869,,,,,
2018-02-28,-0.0162349862910745,0.0011,-0.0173349862910745,-0.019534986291074502,,,,,
2018-03-30,0.0025323798003804,0.0011,0.0014323798003804,-0.0007676201996196,,,,,
2018-04-30,-0.0092748735244518,0.0014,-0.0106748735244518,-0.0134748735244518,,,,,
2018-05-31,0.0053556485355648,0.0014,0.0039556485355648,0.0011556485355648004,,,,,
2018-06-29,-0.0058088258733605,0.0014,-0.0072088258733605,-0.010008825873360501,,,,,
2018-07-31,0.0083116901624218,0.0016,0.0067116901624218,0.0035116901624217996,,,,,
2018-08-31,0.0049395453356981,0.0016,0.0033395453356981,0.00013954533569809913,,,,,
2018-09-28,-0.0035651501300892,0.0015,-0.0050651501300892,-0.0080651501300892,,,,,
2018-10-31,-0.0146044896720605,0.0019,-0.0165044896720605,-0.0203044896720605,,,,,
2018-11-30,-0.0016650732095092,0.0018,-0.0034650732095092,-0.0070650732095092,,,,,
